Year,Geography,Sex,Age group,GeoCode,Value
2017,Nova Scotia,Females,35 to 39 years,12,4.6
2017,Nova Scotia,Females,40 to 44 years,12,5.1
2017,Nova Scotia,Females,45 to 49 years,12,5.6
2017,Nova Scotia,Females,50 to 54 years,12,4.3
2017,Nova Scotia,Females,55 to 59 years,12,5.9
2017,Nova Scotia,Females,60 to 64 years,12,5.0
2017,Nova Scotia,Females,65 years and over,12,6.2
2017,Nova Scotia,Females,65 to 69 years,12,
2017,Nova Scotia,Females,70 years and over,12,
2017,New Brunswick,Both sexes,15 years and over,13,8.3
2017,New Brunswick,Both sexes,15 to 24 years,13,13.2
2017,New Brunswick,Both sexes,25 years and over,13,7.6
2017,New Brunswick,Both sexes,25 to 44 years,13,6.8
2017,New Brunswick,Both sexes,45 to 64 years,13,8.3
2017,New Brunswick,Both sexes,45 years and over,13,8.2
2017,New Brunswick,Both sexes,25 to 54 years,13,6.9
2017,New Brunswick,Both sexes,55 years and over,13,9.5
2017,New Brunswick,Both sexes,15 to 64 years,13,8.4
2017,New Brunswick,Both sexes,15 to 19 years,13,17.8
2017,New Brunswick,Both sexes,20 to 24 years,13,10.1
2017,New Brunswick,Both sexes,25 to 29 years,13,9.6
2017,New Brunswick,Both sexes,30 to 34 years,13,6.5
2017,New Brunswick,Both sexes,35 to 39 years,13,6.5
2017,New Brunswick,Both sexes,40 to 44 years,13,5.3
2017,New Brunswick,Both sexes,45 to 49 years,13,7.8
2017,New Brunswick,Both sexes,50 to 54 years,13,6.1
2017,New Brunswick,Both sexes,55 to 59 years,13,8.4
2017,New Brunswick,Both sexes,60 to 64 years,13,12.5
2017,New Brunswick,Both sexes,65 years and over,13,7.6
2017,New Brunswick,Both sexes,65 to 69 years,13,9.2
2017,New Brunswick,Both sexes,70 years and over,13,
2017,New Brunswick,Males,15 years and over,13,10.2
2017,New Brunswick,Males,15 to 24 years,13,15.5
2017,New Brunswick,Males,25 years and over,13,9.4
2017,New Brunswick,Males,25 to 44 years,13,8.8
2017,New Brunswick,Males,45 to 64 years,13,10.1
2017,New Brunswick,Males,45 years and over,13,9.9
2017,New Brunswick,Males,25 to 54 years,13,9.0
2017,New Brunswick,Males,55 years and over,13,10.4
2017,New Brunswick,Males,15 to 64 years,13,10.3
2017,New Brunswick,Males,15 to 19 years,13,19.8
2017,New Brunswick,Males,20 to 24 years,13,12.8
2017,New Brunswick,Males,25 to 29 years,13,13.4
2017,New Brunswick,Males,30 to 34 years,13,7.5
2017,New Brunswick,Males,35 to 39 years,13,7.9
2017,New Brunswick,Males,40 to 44 years,13,6.9
2017,New Brunswick,Males,45 to 49 years,13,10.6
2017,New Brunswick,Males,50 to 54 years,13,8.1
2017,New Brunswick,Males,55 to 59 years,13,8.7
2017,New Brunswick,Males,60 to 64 years,13,14.5
2017,New Brunswick,Males,65 years and over,13,
2017,New Brunswick,Males,65 to 69 years,13,
2017,New Brunswick,Males,70 years and over,13,
2017,New Brunswick,Females,15 years and over,13,6.3
2017,New Brunswick,Females,15 to 24 years,13,10.6
2017,New Brunswick,Females,25 years and over,13,5.6
2017,New Brunswick,Females,25 to 44 years,13,4.8
2017,New Brunswick,Females,45 to 64 years,13,6.2
2017,New Brunswick,Females,45 years and over,13,6.3
2017,New Brunswick,Females,25 to 54 years,13,4.7
2017,New Brunswick,Females,55 years and over,13,8.4
2017,New Brunswick,Females,15 to 64 years,13,6.3
2017,New Brunswick,Females,15 to 19 years,13,15.0
2017,New Brunswick,Females,20 to 24 years,13,7.2
2017,New Brunswick,Females,25 to 29 years,13,5.5
2017,New Brunswick,Females,30 to 34 years,13,5.5
2017,New Brunswick,Females,35 to 39 years,13,5.0
2017,New Brunswick,Females,40 to 44 years,13,3.7
2017,New Brunswick,Females,45 to 49 years,13,5.0
2017,New Brunswick,Females,50 to 54 years,13,3.8
2017,New Brunswick,Females,55 to 59 years,13,8.1
2017,New Brunswick,Females,60 to 64 years,13,9.1
2017,New Brunswick,Females,65 years and over,13,
2017,New Brunswick,Females,65 to 69 years,13,
2017,New Brunswick,Females,70 years and over,13,
2017,Quebec,Both sexes,15 years and over,24,6.0
2017,Quebec,Both sexes,15 to 24 years,24,9.8
2017,Quebec,Both sexes,25 years and over,24,5.4
2017,Quebec,Both sexes,25 to 44 years,24,5.7
2017,Quebec,Both sexes,45 to 64 years,24,5.1
2017,Quebec,Both sexes,45 years and over,24,5.1
2017,Quebec,Both sexes,25 to 54 years,24,5.4
2017,Quebec,Both sexes,55 years and over,24,5.5
2017,Quebec,Both sexes,15 to 64 years,24,6.1
2017,Quebec,Both sexes,15 to 19 years,24,14.2
2017,Quebec,Both sexes,20 to 24 years,24,7.3
2017,Quebec,Both sexes,25 to 29 years,24,6.8
2017,Quebec,Both sexes,30 to 34 years,24,5.9
2017,Quebec,Both sexes,35 to 39 years,24,4.8
2017,Quebec,Both sexes,40 to 44 years,24,5.4
2017,Quebec,Both sexes,45 to 49 years,24,5.3
2017,Quebec,Both sexes,50 to 54 years,24,4.3
2017,Quebec,Both sexes,55 to 59 years,24,4.8
2017,Quebec,Both sexes,60 to 64 years,24,7.0
2017,Quebec,Both sexes,65 years and over,24,5.4
2017,Quebec,Both sexes,65 to 69 years,24,5.5
2017,Quebec,Both sexes,70 years and over,24,5.1
2017,Quebec,Males,15 years and over,24,6.4
2017,Quebec,Males,15 to 24 years,24,10.7
2017,Quebec,Males,25 years and over,24,5.8
2017,Quebec,Males,25 to 44 years,24,6.3
2017,Quebec,Males,45 to 64 years,24,5.3
2017,Quebec,Males,45 years and over,24,5.2
2017,Quebec,Males,25 to 54 years,24,5.7
2017,Quebec,Males,55 years and over,24,5.8
2017,Quebec,Males,15 to 64 years,24,6.5
2017,Quebec,Males,15 to 19 years,24,15.3
2017,Quebec,Males,20 to 24 years,24,8.1
2017,Quebec,Males,25 to 29 years,24,8.3
2017,Quebec,Males,30 to 34 years,24,6.4
2017,Quebec,Males,35 to 39 years,24,5.4
2017,Quebec,Males,40 to 44 years,24,5.3
2017,Quebec,Males,45 to 49 years,24,5.0
2017,Quebec,Males,50 to 54 years,24,4.2
2017,Quebec,Males,55 to 59 years,24,5.5
2017,Quebec,Males,60 to 64 years,24,7.1
2017,Quebec,Males,65 years and over,24,4.6
2017,Quebec,Males,65 to 69 years,24,5.3
2017,Quebec,Males,70 years and over,24,
2017,Quebec,Females,15 years and over,24,5.6
2017,Quebec,Females,15 to 24 years,24,9.0
2017,Quebec,Females,25 years and over,24,5.1
2017,Quebec,Females,25 to 44 years,24,5.1
2017,Quebec,Females,45 to 64 years,24,5.0
2017,Quebec,Females,45 years and over,24,5.1
2017,Quebec,Females,25 to 54 years,24,5.0
2017,Quebec,Females,55 years and over,24,5.1
2017,Quebec,Females,15 to 64 years,24,5.6
2017,Quebec,Females,15 to 19 years,24,13.1
2017,Quebec,Females,20 to 24 years,24,6.5
2017,Quebec,Females,25 to 29 years,24,5.2
2017,Quebec,Females,30 to 34 years,24,5.4
2017,Quebec,Females,35 to 39 years,24,4.1
2017,Quebec,Females,40 to 44 years,24,5.5
2017,Quebec,Females,45 to 49 years,24,5.7
2017,Quebec,Females,50 to 54 years,24,4.5
2017,Quebec,Females,55 to 59 years,24,3.9
2017,Quebec,Females,60 to 64 years,24,6.8
2017,Quebec,Females,65 years and over,24,6.8
2017,Quebec,Females,65 to 69 years,24,6.0
2017,Quebec,Females,70 years and over,24,
2017,Ontario,Both sexes,15 years and over,35,6.1
2017,Ontario,Both sexes,15 to 24 years,35,11.7
2017,Ontario,Both sexes,25 years and over,35,5.1
2017,Ontario,Both sexes,25 to 44 years,35,5.5
2017,Ontario,Both sexes,45 to 64 years,35,4.7
2017,Ontario,Both sexes,45 years and over,35,4.7
2017,Ontario,Both sexes,25 to 54 years,35,5.2
2017,Ontario,Both sexes,55 years and over,35,4.7
2017,Ontario,Both sexes,15 to 64 years,35,6.2
2017,Ontario,Both sexes,15 to 19 years,35,15.4
2017,Ontario,Both sexes,20 to 24 years,35,9.7
2017,Ontario,Both sexes,25 to 29 years,35,7.8
2017,Ontario,Both sexes,30 to 34 years,35,4.9
2017,Ontario,Both sexes,35 to 39 years,35,4.6
2017,Ontario,Both sexes,40 to 44 years,35,4.6
2017,Ontario,Both sexes,45 to 49 years,35,4.8
2017,Ontario,Both sexes,50 to 54 years,35,4.4
2017,Ontario,Both sexes,55 to 59 years,35,4.6
2017,Ontario,Both sexes,60 to 64 years,35,5.3
2017,Ontario,Both sexes,65 years and over,35,4.1
2017,Ontario,Both sexes,65 to 69 years,35,4.5
2017,Ontario,Both sexes,70 years and over,35,3.4
2017,Ontario,Males,15 years and over,35,6.3
2017,Ontario,Males,15 to 24 years,35,13.1
2017,Ontario,Males,25 years and over,35,5.1
2017,Ontario,Males,25 to 44 years,35,5.5
2017,Ontario,Males,45 to 64 years,35,4.8
2017,Ontario,Males,45 years and over,35,4.7
2017,Ontario,Males,25 to 54 years,35,5.2
2017,Ontario,Males,55 years and over,35,4.9
2017,Ontario,Males,15 to 64 years,35,6.4
2017,Ontario,Males,15 to 19 years,35,16.6
2017,Ontario,Males,20 to 24 years,35,11.2
2017,Ontario,Males,25 to 29 years,35,8.5
2017,Ontario,Males,30 to 34 years,35,5.1
2017,Ontario,Males,35 to 39 years,35,4.2
2017,Ontario,Males,40 to 44 years,35,4.1
2017,Ontario,Males,45 to 49 years,35,4.7
2017,Ontario,Males,50 to 54 years,35,4.4
2017,Ontario,Males,55 to 59 years,35,4.8
2017,Ontario,Males,60 to 64 years,35,5.7
2017,Ontario,Males,65 years and over,35,4.3
2017,Ontario,Males,65 to 69 years,35,4.7
2017,Ontario,Males,70 years and over,35,3.6
2017,Ontario,Females,15 years and over,35,5.8
2017,Ontario,Females,15 to 24 years,35,10.3
2017,Ontario,Females,25 years and over,35,5.0
2017,Ontario,Females,25 to 44 years,35,5.5
2017,Ontario,Females,45 to 64 years,35,4.6
2017,Ontario,Females,45 years and over,35,4.5
2017,Ontario,Females,25 to 54 years,35,5.2
2017,Ontario,Females,55 years and over,35,4.4
2017,Ontario,Females,15 to 64 years,35,5.9
2017,Ontario,Females,15 to 19 years,35,14.2
2017,Ontario,Females,20 to 24 years,35,8.0
2017,Ontario,Females,25 to 29 years,35,7.1
2017,Ontario,Females,30 to 34 years,35,4.8
2017,Ontario,Females,35 to 39 years,35,5.0
2017,Ontario,Females,40 to 44 years,35,5.1
2017,Ontario,Females,45 to 49 years,35,4.9
2017,Ontario,Females,50 to 54 years,35,4.4
2017,Ontario,Females,55 to 59 years,35,4.5
2017,Ontario,Females,60 to 64 years,35,4.8
2017,Ontario,Females,65 years and over,35,3.8
2017,Ontario,Females,65 to 69 years,35,4.0
2017,Ontario,Females,70 years and over,35,3.1
2017,Manitoba,Both sexes,15 years and over,46,5.4
2017,Manitoba,Both sexes,15 to 24 years,46,10.9
2017,Manitoba,Both sexes,25 years and over,46,4.3
2017,Manitoba,Both sexes,25 to 44 years,46,4.5
2017,Manitoba,Both sexes,45 to 64 years,46,4.1
2017,Manitoba,Both sexes,45 years and over,46,4.0
2017,Manitoba,Both sexes,25 to 54 years,46,4.4
2017,Manitoba,Both sexes,55 years and over,46,3.9
2017,Manitoba,Both sexes,15 to 64 years,46,5.5
2017,Manitoba,Both sexes,15 to 19 years,46,16.0
2017,Manitoba,Both sexes,20 to 24 years,46,8.0
2017,Manitoba,Both sexes,25 to 29 years,46,5.3
2017,Manitoba,Both sexes,30 to 34 years,46,5.1
2017,Manitoba,Both sexes,35 to 39 years,46,4.2
2017,Manitoba,Both sexes,40 to 44 years,46,3.4
2017,Manitoba,Both sexes,45 to 49 years,46,3.8
2017,Manitoba,Both sexes,50 to 54 years,46,4.2
2017,Manitoba,Both sexes,55 to 59 years,46,4.1
2017,Manitoba,Both sexes,60 to 64 years,46,4.4
2017,Manitoba,Both sexes,65 years and over,46,2.3
2017,Manitoba,Both sexes,65 to 69 years,46,3.2
2017,Manitoba,Both sexes,70 years and over,46,
2017,Manitoba,Males,15 years and over,46,5.7
2017,Manitoba,Males,15 to 24 years,46,12.1
2017,Manitoba,Males,25 years and over,46,4.4
2017,Manitoba,Males,25 to 44 years,46,4.8
2017,Manitoba,Males,45 to 64 years,46,4.2
2017,Manitoba,Males,45 years and over,46,4.0
2017,Manitoba,Males,25 to 54 years,46,4.6
2017,Manitoba,Males,55 years and over,46,3.8
2017,Manitoba,Males,15 to 64 years,46,5.8
2017,Manitoba,Males,15 to 19 years,46,18.1
2017,Manitoba,Males,20 to 24 years,46,8.8
2017,Manitoba,Males,25 to 29 years,46,5.8
2017,Manitoba,Males,30 to 34 years,46,5.6
2017,Manitoba,Males,35 to 39 years,46,4.5
2017,Manitoba,Males,40 to 44 years,46,3.2
2017,Manitoba,Males,45 to 49 years,46,3.7
2017,Manitoba,Males,50 to 54 years,46,4.7
2017,Manitoba,Males,55 to 59 years,46,4.0
2017,Manitoba,Males,60 to 64 years,46,4.6
2017,Manitoba,Males,65 years and over,46,
2017,Manitoba,Males,65 to 69 years,46,
2017,Manitoba,Males,70 years and over,46,
2017,Manitoba,Females,15 years and over,46,5.0
2017,Manitoba,Females,15 to 24 years,46,9.7
2017,Manitoba,Females,25 years and over,46,4.1
2017,Manitoba,Females,25 to 44 years,46,4.2
2017,Manitoba,Females,45 to 64 years,46,4.1
2017,Manitoba,Females,45 years and over,46,3.9
2017,Manitoba,Females,25 to 54 years,46,4.1
2017,Manitoba,Females,55 years and over,46,4.1
2017,Manitoba,Females,15 to 64 years,46,5.1
2017,Manitoba,Females,15 to 19 years,46,13.5
2017,Manitoba,Females,20 to 24 years,46,7.1
2017,Manitoba,Females,25 to 29 years,46,4.6
2017,Manitoba,Females,30 to 34 years,46,4.5
2017,Manitoba,Females,35 to 39 years,46,3.8
2017,Manitoba,Females,40 to 44 years,46,3.7
2017,Manitoba,Females,45 to 49 years,46,3.9
2017,Manitoba,Females,50 to 54 years,46,3.8
2017,Manitoba,Females,55 to 59 years,46,4.5
2017,Manitoba,Females,60 to 64 years,46,4.3
2017,Manitoba,Females,65 years and over,46,
2017,Manitoba,Females,65 to 69 years,46,
2017,Manitoba,Females,70 years and over,46,
2017,Saskatchewan,Both sexes,15 years and over,47,6.4
2017,Saskatchewan,Both sexes,15 to 24 years,47,12.0
2017,Saskatchewan,Both sexes,25 years and over,47,5.5
2017,Saskatchewan,Both sexes,25 to 44 years,47,5.8
2017,Saskatchewan,Both sexes,45 to 64 years,47,5.2
2017,Saskatchewan,Both sexes,45 years and over,47,5.1
2017,Saskatchewan,Both sexes,25 to 54 years,47,5.6
2017,Saskatchewan,Both sexes,55 years and over,47,5.0
2017,Saskatchewan,Both sexes,15 to 64 years,47,6.5
2017,Saskatchewan,Both sexes,15 to 19 years,47,15.5
2017,Saskatchewan,Both sexes,20 to 24 years,47,9.6
2017,Saskatchewan,Both sexes,25 to 29 years,47,8.0
2017,Saskatchewan,Both sexes,30 to 34 years,47,5.1
2017,Saskatchewan,Both sexes,35 to 39 years,47,5.4
2017,Saskatchewan,Both sexes,40 to 44 years,47,4.8
2017,Saskatchewan,Both sexes,45 to 49 years,47,5.2
2017,Saskatchewan,Both sexes,50 to 54 years,47,5.2
2017,Saskatchewan,Both sexes,55 to 59 years,47,5.1
2017,Saskatchewan,Both sexes,60 to 64 years,47,5.5
2017,Saskatchewan,Both sexes,65 years and over,47,4.4
2017,Saskatchewan,Both sexes,65 to 69 years,47,5.7
2017,Saskatchewan,Both sexes,70 years and over,47,
2017,Saskatchewan,Males,15 years and over,47,7.0
2017,Saskatchewan,Males,15 to 24 years,47,13.2
2017,Saskatchewan,Males,25 years and over,47,5.9
2017,Saskatchewan,Males,25 to 44 years,47,6.3
2017,Saskatchewan,Males,45 to 64 years,47,5.6
2017,Saskatchewan,Males,45 years and over,47,5.5
2017,Saskatchewan,Males,25 to 54 years,47,6.1
2017,Saskatchewan,Males,55 years and over,47,5.5
2017,Saskatchewan,Males,15 to 64 years,47,7.1
2017,Saskatchewan,Males,15 to 19 years,47,17.4
2017,Saskatchewan,Males,20 to 24 years,47,10.7
2017,Saskatchewan,Males,25 to 29 years,47,9.0
2017,Saskatchewan,Males,30 to 34 years,47,5.2
2017,Saskatchewan,Males,35 to 39 years,47,5.9
2017,Saskatchewan,Males,40 to 44 years,47,5.0
2017,Saskatchewan,Males,45 to 49 years,47,5.2
2017,Saskatchewan,Males,50 to 54 years,47,6.2
2017,Saskatchewan,Males,55 to 59 years,47,5.3
2017,Saskatchewan,Males,60 to 64 years,47,5.9
2017,Saskatchewan,Males,65 years and over,47,
2017,Saskatchewan,Males,65 to 69 years,47,
2017,Saskatchewan,Males,70 years and over,47,
2017,Saskatchewan,Females,15 years and over,47,5.8
2017,Saskatchewan,Females,15 to 24 years,47,10.4
2017,Saskatchewan,Females,25 years and over,47,4.9
2017,Saskatchewan,Females,25 to 44 years,47,5.3
2017,Saskatchewan,Females,45 to 64 years,47,4.7
2017,Saskatchewan,Females,45 years and over,47,4.5
2017,Saskatchewan,Females,25 to 54 years,47,5.1
2017,Saskatchewan,Females,55 years and over,47,4.4
2017,Saskatchewan,Females,15 to 64 years,47,5.9
2017,Saskatchewan,Females,15 to 19 years,47,13.5
2017,Saskatchewan,Females,20 to 24 years,47,8.3
2017,Saskatchewan,Females,25 to 29 years,47,6.8
2017,Saskatchewan,Females,30 to 34 years,47,5.0
2017,Saskatchewan,Females,35 to 39 years,47,4.7
2017,Saskatchewan,Females,40 to 44 years,47,4.6
2017,Saskatchewan,Females,45 to 49 years,47,5.2
2017,Saskatchewan,Females,50 to 54 years,47,4.1
2017,Saskatchewan,Females,55 to 59 years,47,4.8
2017,Saskatchewan,Females,60 to 64 years,47,4.4
2017,Saskatchewan,Females,65 years and over,47,
2017,Saskatchewan,Females,65 to 69 years,47,
2017,Saskatchewan,Females,70 years and over,47,
2017,Alberta,Both sexes,15 years and over,48,8.0
2017,Alberta,Both sexes,15 to 24 years,48,13.2
2017,Alberta,Both sexes,25 years and over,48,7.2
2017,Alberta,Both sexes,25 to 44 years,48,6.4
2017,Alberta,Both sexes,45 to 64 years,48,8.2
2017,Alberta,Both sexes,45 years and over,48,8.1
2017,Alberta,Both sexes,25 to 54 years,48,6.8
2017,Alberta,Both sexes,55 years and over,48,8.7
2017,Alberta,Both sexes,15 to 64 years,48,8.1
2017,Alberta,Both sexes,15 to 19 years,48,18.3
2017,Alberta,Both sexes,20 to 24 years,48,10.2
2017,Alberta,Both sexes,25 to 29 years,48,8.2
2017,Alberta,Both sexes,30 to 34 years,48,6.0
2017,Alberta,Both sexes,35 to 39 years,48,5.4
2017,Alberta,Both sexes,40 to 44 years,48,6.2
2017,Alberta,Both sexes,45 to 49 years,48,7.1
2017,Alberta,Both sexes,50 to 54 years,48,8.0
2017,Alberta,Both sexes,55 to 59 years,48,8.6
2017,Alberta,Both sexes,60 to 64 years,48,9.5
2017,Alberta,Both sexes,65 years and over,48,7.4
2017,Alberta,Both sexes,65 to 69 years,48,10.1
2017,Alberta,Both sexes,70 years and over,48,
2017,Alberta,Males,15 years and over,48,8.5
2017,Alberta,Males,15 to 24 years,48,15.8
2017,Alberta,Males,25 years and over,48,7.3
2017,Alberta,Males,25 to 44 years,48,6.3
2017,Alberta,Males,45 to 64 years,48,8.7
2017,Alberta,Males,45 years and over,48,8.6
2017,Alberta,Males,25 to 54 years,48,6.7
2017,Alberta,Males,55 years and over,48,9.3
2017,Alberta,Males,15 to 64 years,48,8.5
2017,Alberta,Males,15 to 19 years,48,21.3
2017,Alberta,Males,20 to 24 years,48,12.7
2017,Alberta,Males,25 to 29 years,48,8.4
2017,Alberta,Males,30 to 34 years,48,5.2
2017,Alberta,Males,35 to 39 years,48,5.4
2017,Alberta,Males,40 to 44 years,48,6.3
2017,Alberta,Males,45 to 49 years,48,6.7
2017,Alberta,Males,50 to 54 years,48,8.9
2017,Alberta,Males,55 to 59 years,48,9.6
2017,Alberta,Males,60 to 64 years,48,9.8
2017,Alberta,Males,65 years and over,48,8.1
2017,Alberta,Males,65 to 69 years,48,11.5
2017,Alberta,Males,70 years and over,48,
2017,Alberta,Females,15 years and over,48,7.5
2017,Alberta,Females,15 to 24 years,48,10.2
2017,Alberta,Females,25 years and over,48,7.0
2017,Alberta,Females,25 to 44 years,48,6.6
2017,Alberta,Females,45 to 64 years,48,7.6
2017,Alberta,Females,45 years and over,48,7.5
2017,Alberta,Females,25 to 54 years,48,6.8
2017,Alberta,Females,55 years and over,48,7.8
2017,Alberta,Females,15 to 64 years,48,7.5
2017,Alberta,Females,15 to 19 years,48,15.0
2017,Alberta,Females,20 to 24 years,48,7.5
2017,Alberta,Females,25 to 29 years,48,7.9
2017,Alberta,Females,30 to 34 years,48,6.9
2017,Alberta,Females,35 to 39 years,48,5.5
2017,Alberta,Females,40 to 44 years,48,6.1
2017,Alberta,Females,45 to 49 years,48,7.4
2017,Alberta,Females,50 to 54 years,48,7.0
2017,Alberta,Females,55 to 59 years,48,7.5
2017,Alberta,Females,60 to 64 years,48,9.1
2017,Alberta,Females,65 years and over,48,6.3
2017,Alberta,Females,65 to 69 years,48,7.4
2017,Alberta,Females,70 years and over,48,
2017,British Columbia,Both sexes,15 years and over,59,5.3
2017,British Columbia,Both sexes,15 to 24 years,59,8.5
2017,British Columbia,Both sexes,25 years and over,59,4.7
2017,British Columbia,Both sexes,25 to 44 years,59,4.7
2017,British Columbia,Both sexes,45 to 64 years,59,4.8
2017,British Columbia,Both sexes,45 years and over,59,4.8
2017,British Columbia,Both sexes,25 to 54 years,59,4.6
2017,British Columbia,Both sexes,55 years and over,59,5.2
2017,British Columbia,Both sexes,15 to 64 years,59,5.3
2017,British Columbia,Both sexes,15 to 19 years,59,10.8
2017,British Columbia,Both sexes,20 to 24 years,59,7.2
2017,British Columbia,Both sexes,25 to 29 years,59,4.8
2017,British Columbia,Both sexes,30 to 34 years,59,4.6
2017,British Columbia,Both sexes,35 to 39 years,59,4.8
