Year,Âge au décès,Sexe,Causes of death,Value
2020,50 à 54 ans,Hommes,Maladies du coeur,69.3
2020,50 à 54 ans,Hommes,Grippe et pneumopathie,5.1
2020,50 à 54 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2020,50 à 54 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,5.1
2020,50 à 54 ans,Femmes,Tumeurs malignes,100.2
2020,50 à 54 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",1.2
2020,50 à 54 ans,Femmes,Diabète sucré,5.3
2020,50 à 54 ans,Femmes,Maladies du coeur,22.4
2020,50 à 54 ans,Femmes,Grippe et pneumopathie,2.4
2020,50 à 54 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2020,50 à 54 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,3.4
2020,55 à 64 ans,Les deux sexes,Tumeurs malignes,239.3
2020,55 à 64 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",2.8
2020,55 à 64 ans,Les deux sexes,Diabète sucré,18.1
2020,55 à 64 ans,Les deux sexes,Maladies du coeur,102.0
2020,55 à 64 ans,Les deux sexes,Grippe et pneumopathie,6.6
2020,55 à 64 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.1
2020,55 à 64 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,19.1
2020,55 à 64 ans,Hommes,Tumeurs malignes,249.3
2020,55 à 64 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",3.4
2020,55 à 64 ans,Hommes,Diabète sucré,24.0
2020,55 à 64 ans,Hommes,Maladies du coeur,154.4
2020,55 à 64 ans,Hommes,Grippe et pneumopathie,8.0
2020,55 à 64 ans,Hommes,Acute bronchitis and bronchiolitis,0.1
2020,55 à 64 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,21.7
2020,55 à 64 ans,Femmes,Tumeurs malignes,229.5
2020,55 à 64 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",2.1
2020,55 à 64 ans,Femmes,Diabète sucré,12.3
2020,55 à 64 ans,Femmes,Maladies du coeur,50.7
2020,55 à 64 ans,Femmes,Grippe et pneumopathie,5.3
2020,55 à 64 ans,Femmes,Acute bronchitis and bronchiolitis,0.1
2020,55 à 64 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,16.5
2020,55 à 59 ans,Les deux sexes,Tumeurs malignes,177.1
2020,55 à 59 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",1.9
2020,55 à 59 ans,Les deux sexes,Diabète sucré,14.3
2020,55 à 59 ans,Les deux sexes,Maladies du coeur,78.0
2020,55 à 59 ans,Les deux sexes,Grippe et pneumopathie,5.0
2020,55 à 59 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2020,55 à 59 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,10.8
2020,55 à 59 ans,Hommes,Tumeurs malignes,177.5
2020,55 à 59 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",2.3
2020,55 à 59 ans,Hommes,Diabète sucré,19.0
2020,55 à 59 ans,Hommes,Maladies du coeur,120.3
2020,55 à 59 ans,Hommes,Grippe et pneumopathie,6.2
2020,55 à 59 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2020,55 à 59 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,12.5
2020,55 à 59 ans,Femmes,Tumeurs malignes,176.7
2020,55 à 59 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",1.4
2020,55 à 59 ans,Femmes,Diabète sucré,9.7
2020,55 à 59 ans,Femmes,Maladies du coeur,36.2
2020,55 à 59 ans,Femmes,Grippe et pneumopathie,3.9
2020,55 à 59 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2020,55 à 59 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,9.1
2020,60 à 64 ans,Les deux sexes,Tumeurs malignes,306.0
2020,60 à 64 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",3.7
2020,60 à 64 ans,Les deux sexes,Diabète sucré,22.1
2020,60 à 64 ans,Les deux sexes,Maladies du coeur,127.7
2020,60 à 64 ans,Les deux sexes,Grippe et pneumopathie,8.4
2020,60 à 64 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.1
2020,60 à 64 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,28.0
2020,60 à 64 ans,Hommes,Tumeurs malignes,327.0
2020,60 à 64 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",4.7
2020,60 à 64 ans,Hommes,Diabète sucré,29.4
2020,60 à 64 ans,Hommes,Maladies du coeur,191.3
2020,60 à 64 ans,Hommes,Grippe et pneumopathie,10.0
2020,60 à 64 ans,Hommes,Acute bronchitis and bronchiolitis,0.1
2020,60 à 64 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,31.6
2020,60 à 64 ans,Femmes,Tumeurs malignes,285.5
2020,60 à 64 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",2.8
2020,60 à 64 ans,Femmes,Diabète sucré,15.2
2020,60 à 64 ans,Femmes,Maladies du coeur,66.1
2020,60 à 64 ans,Femmes,Grippe et pneumopathie,6.8
2020,60 à 64 ans,Femmes,Acute bronchitis and bronchiolitis,0.1
2020,60 à 64 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,24.5
2020,65 à 74 ans,Les deux sexes,Tumeurs malignes,565.2
2020,65 à 74 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",8.3
2020,65 à 74 ans,Les deux sexes,Diabète sucré,41.4
2020,65 à 74 ans,Les deux sexes,Maladies du coeur,235.2
2020,65 à 74 ans,Les deux sexes,Grippe et pneumopathie,18.8
2020,65 à 74 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.1
2020,65 à 74 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,69.3
2020,65 à 74 ans,Hommes,Tumeurs malignes,652.7
2020,65 à 74 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",10.3
2020,65 à 74 ans,Hommes,Diabète sucré,55.4
2020,65 à 74 ans,Hommes,Maladies du coeur,331.1
2020,65 à 74 ans,Hommes,Grippe et pneumopathie,23.6
2020,65 à 74 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2020,65 à 74 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,77.8
2020,65 à 74 ans,Femmes,Tumeurs malignes,483.9
2020,65 à 74 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",6.3
2020,65 à 74 ans,Femmes,Diabète sucré,28.4
2020,65 à 74 ans,Femmes,Maladies du coeur,146.1
2020,65 à 74 ans,Femmes,Grippe et pneumopathie,14.4
2020,65 à 74 ans,Femmes,Acute bronchitis and bronchiolitis,0.2
2020,65 à 74 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,61.3
2020,65 à 69 ans,Les deux sexes,Tumeurs malignes,464.8
2020,65 à 69 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",6.0
2020,65 à 69 ans,Les deux sexes,Diabète sucré,33.1
2020,65 à 69 ans,Les deux sexes,Maladies du coeur,189.1
2020,65 à 69 ans,Les deux sexes,Grippe et pneumopathie,14.0
2020,65 à 69 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2020,65 à 69 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,52.5
2020,65 à 69 ans,Hommes,Tumeurs malignes,530.8
2020,65 à 69 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",8.5
2020,65 à 69 ans,Hommes,Diabète sucré,44.9
2020,65 à 69 ans,Hommes,Maladies du coeur,278.3
2020,65 à 69 ans,Hommes,Grippe et pneumopathie,18.2
2020,65 à 69 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2020,65 à 69 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,58.6
2020,65 à 69 ans,Femmes,Tumeurs malignes,402.8
2020,65 à 69 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",3.8
2020,65 à 69 ans,Femmes,Diabète sucré,21.9
2020,65 à 69 ans,Femmes,Maladies du coeur,105.3
2020,65 à 69 ans,Femmes,Grippe et pneumopathie,10.0
2020,65 à 69 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2020,65 à 69 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,46.6
2020,70 à 74 ans,Les deux sexes,Tumeurs malignes,687.0
2020,70 à 74 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",11.0
2020,70 à 74 ans,Les deux sexes,Diabète sucré,51.5
2020,70 à 74 ans,Les deux sexes,Maladies du coeur,291.1
2020,70 à 74 ans,Les deux sexes,Grippe et pneumopathie,24.7
2020,70 à 74 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.1
2020,70 à 74 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,89.7
2020,70 à 74 ans,Hommes,Tumeurs malignes,802.6
2020,70 à 74 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",12.6
2020,70 à 74 ans,Hommes,Diabète sucré,68.2
2020,70 à 74 ans,Hommes,Maladies du coeur,396.1
2020,70 à 74 ans,Hommes,Grippe et pneumopathie,30.2
2020,70 à 74 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2020,70 à 74 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,101.4
2020,70 à 74 ans,Femmes,Tumeurs malignes,581.0
2020,70 à 74 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",9.4
2020,70 à 74 ans,Femmes,Diabète sucré,36.1
2020,70 à 74 ans,Femmes,Maladies du coeur,194.9
2020,70 à 74 ans,Femmes,Grippe et pneumopathie,19.6
2020,70 à 74 ans,Femmes,Acute bronchitis and bronchiolitis,0.2
2020,70 à 74 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,78.9
2020,75 à 84 ans,Les deux sexes,Tumeurs malignes,1154.0
2020,75 à 84 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",29.7
2020,75 à 84 ans,Les deux sexes,Diabète sucré,106.9
2020,75 à 84 ans,Les deux sexes,Maladies du coeur,648.5
2020,75 à 84 ans,Les deux sexes,Grippe et pneumopathie,65.9
2020,75 à 84 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.1
2020,75 à 84 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,191.0
2020,75 à 84 ans,Hommes,Tumeurs malignes,1382.7
2020,75 à 84 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",38.4
2020,75 à 84 ans,Hommes,Diabète sucré,133.2
2020,75 à 84 ans,Hommes,Maladies du coeur,838.4
2020,75 à 84 ans,Hommes,Grippe et pneumopathie,81.3
2020,75 à 84 ans,Hommes,Acute bronchitis and bronchiolitis,0.3
2020,75 à 84 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,213.7
2020,75 à 84 ans,Femmes,Tumeurs malignes,960.9
2020,75 à 84 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",22.3
2020,75 à 84 ans,Femmes,Diabète sucré,84.6
2020,75 à 84 ans,Femmes,Maladies du coeur,488.2
2020,75 à 84 ans,Femmes,Grippe et pneumopathie,52.9
2020,75 à 84 ans,Femmes,Acute bronchitis and bronchiolitis,0.2
2020,75 à 84 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,171.7
2020,75 à 79 ans,Les deux sexes,Tumeurs malignes,995.0
2020,75 à 79 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",22.3
2020,75 à 79 ans,Les deux sexes,Diabète sucré,84.0
2020,75 à 79 ans,Les deux sexes,Maladies du coeur,481.6
2020,75 à 79 ans,Les deux sexes,Grippe et pneumopathie,46.2
2020,75 à 79 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.1
2020,75 à 79 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,154.8
2020,75 à 79 ans,Hommes,Tumeurs malignes,1176.2
2020,75 à 79 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",28.2
2020,75 à 79 ans,Hommes,Diabète sucré,107.3
2020,75 à 79 ans,Hommes,Maladies du coeur,652.5
2020,75 à 79 ans,Hommes,Grippe et pneumopathie,57.5
2020,75 à 79 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2020,75 à 79 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,173.0
2020,75 à 79 ans,Femmes,Tumeurs malignes,835.8
2020,75 à 79 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",17.1
2020,75 à 79 ans,Femmes,Diabète sucré,63.5
2020,75 à 79 ans,Femmes,Maladies du coeur,331.3
2020,75 à 79 ans,Femmes,Grippe et pneumopathie,36.2
2020,75 à 79 ans,Femmes,Acute bronchitis and bronchiolitis,0.2
2020,75 à 79 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,138.8
2020,80 à 84 ans,Les deux sexes,Tumeurs malignes,1392.7
2020,80 à 84 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",40.7
2020,80 à 84 ans,Les deux sexes,Diabète sucré,141.3
2020,80 à 84 ans,Les deux sexes,Maladies du coeur,899.1
2020,80 à 84 ans,Les deux sexes,Grippe et pneumopathie,95.6
2020,80 à 84 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.2
2020,80 à 84 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,245.2
2020,80 à 84 ans,Hommes,Tumeurs malignes,1709.8
2020,80 à 84 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",54.4
2020,80 à 84 ans,Hommes,Diabète sucré,174.3
2020,80 à 84 ans,Hommes,Maladies du coeur,1132.6
2020,80 à 84 ans,Hommes,Grippe et pneumopathie,119.1
2020,80 à 84 ans,Hommes,Acute bronchitis and bronchiolitis,0.3
2020,80 à 84 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,278.2
2020,80 à 84 ans,Femmes,Tumeurs malignes,1140.3
2020,80 à 84 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",29.8
2020,80 à 84 ans,Femmes,Diabète sucré,114.9
2020,80 à 84 ans,Femmes,Maladies du coeur,713.1
2020,80 à 84 ans,Femmes,Grippe et pneumopathie,76.9
2020,80 à 84 ans,Femmes,Acute bronchitis and bronchiolitis,0.2
2020,80 à 84 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,219.0
2020,85 ans et plus,Les deux sexes,Tumeurs malignes,2047.2
2020,85 ans et plus,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",81.3
2020,85 ans et plus,Les deux sexes,Diabète sucré,270.7
2020,85 ans et plus,Les deux sexes,Maladies du coeur,2797.7
2020,85 ans et plus,Les deux sexes,Grippe et pneumopathie,378.7
2020,85 ans et plus,Les deux sexes,Acute bronchitis and bronchiolitis,1.4
2020,85 ans et plus,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,464.0
2020,85 ans et plus,Hommes,Tumeurs malignes,2779.0
2020,85 ans et plus,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",111.4
2020,85 ans et plus,Hommes,Diabète sucré,322.8
2020,85 ans et plus,Hommes,Maladies du coeur,3108.8
2020,85 ans et plus,Hommes,Grippe et pneumopathie,434.2
2020,85 ans et plus,Hommes,Acute bronchitis and bronchiolitis,1.6
2020,85 ans et plus,Hommes,Maladies chroniques des voies respiratoires inférieures,576.6
2020,85 ans et plus,Femmes,Tumeurs malignes,1619.7
2020,85 ans et plus,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",63.8
2020,85 ans et plus,Femmes,Diabète sucré,240.3
2020,85 ans et plus,Femmes,Maladies du coeur,2616.1
2020,85 ans et plus,Femmes,Grippe et pneumopathie,346.2
2020,85 ans et plus,Femmes,Acute bronchitis and bronchiolitis,1.3
2020,85 ans et plus,Femmes,Maladies chroniques des voies respiratoires inférieures,398.2
2020,85 à 89 ans,Les deux sexes,Tumeurs malignes,1873.9
2020,85 à 89 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",66.4
2020,85 à 89 ans,Les deux sexes,Diabète sucré,220.2
2020,85 à 89 ans,Les deux sexes,Maladies du coeur,1775.2
2020,85 à 89 ans,Les deux sexes,Grippe et pneumopathie,223.9
2020,85 à 89 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.4
2020,85 à 89 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,367.0
2020,85 à 89 ans,Hommes,Tumeurs malignes,2491.4
2020,85 à 89 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",91.0
2020,85 à 89 ans,Hommes,Diabète sucré,279.5
2020,85 à 89 ans,Hommes,Maladies du coeur,2181.9
2020,85 à 89 ans,Hommes,Grippe et pneumopathie,265.2
2020,85 à 89 ans,Hommes,Acute bronchitis and bronchiolitis,0.5
2020,85 à 89 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,453.8
2020,85 à 89 ans,Femmes,Tumeurs malignes,1455.5
2020,85 à 89 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",49.7
2020,85 à 89 ans,Femmes,Diabète sucré,180.0
2020,85 à 89 ans,Femmes,Maladies du coeur,1499.7
2020,85 à 89 ans,Femmes,Grippe et pneumopathie,195.8
2020,85 à 89 ans,Femmes,Acute bronchitis and bronchiolitis,0.3
2020,85 à 89 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,308.1
2020,90 ans et plus,Les deux sexes,Tumeurs malignes,2314.6
2020,90 ans et plus,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",104.4
2020,90 ans et plus,Les deux sexes,Diabète sucré,348.6
2020,90 ans et plus,Les deux sexes,Maladies du coeur,4375.2
2020,90 ans et plus,Les deux sexes,Grippe et pneumopathie,617.4
2020,90 ans et plus,Les deux sexes,Acute bronchitis and bronchiolitis,3.0
2020,90 ans et plus,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,613.6
2020,90 ans et plus,Hommes,Tumeurs malignes,3348.9
2020,90 ans et plus,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",151.9
2020,90 ans et plus,Hommes,Diabète sucré,408.5
2020,90 ans et plus,Hommes,Maladies du coeur,4945.1
2020,90 ans et plus,Hommes,Grippe et pneumopathie,768.8
2020,90 ans et plus,Hommes,Acute bronchitis and bronchiolitis,3.8
2020,90 ans et plus,Hommes,Maladies chroniques des voies respiratoires inférieures,819.8
2020,90 ans et plus,Femmes,Tumeurs malignes,1840.0
2020,90 ans et plus,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",82.7
2020,90 ans et plus,Femmes,Diabète sucré,321.2
2020,90 ans et plus,Femmes,Maladies du coeur,4113.8
2020,90 ans et plus,Femmes,Grippe et pneumopathie,548.0
2020,90 ans et plus,Femmes,Acute bronchitis and bronchiolitis,2.6
2020,90 ans et plus,Femmes,Maladies chroniques des voies respiratoires inférieures,519.0
2021,Tous les âges,Les deux sexes,Tumeurs malignes,216.7
2021,Tous les âges,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",4.7
2021,Tous les âges,Les deux sexes,Diabète sucré,19.5
2021,Tous les âges,Les deux sexes,Maladies du coeur,144.6
2021,Tous les âges,Les deux sexes,Grippe et pneumopathie,10.8
2021,Tous les âges,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2021,Tous les âges,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,28.8
2021,Tous les âges,Hommes,Tumeurs malignes,231.0
2021,Tous les âges,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",5.4
2021,Tous les âges,Hommes,Diabète sucré,21.5
2021,Tous les âges,Hommes,Maladies du coeur,159.8
2021,Tous les âges,Hommes,Grippe et pneumopathie,11.3
2021,Tous les âges,Hommes,Acute bronchitis and bronchiolitis,0.0
2021,Tous les âges,Hommes,Maladies chroniques des voies respiratoires inférieures,29.7
2021,Tous les âges,Femmes,Tumeurs malignes,202.5
2021,Tous les âges,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",4.0
2021,Tous les âges,Femmes,Diabète sucré,17.6
2021,Tous les âges,Femmes,Maladies du coeur,129.5
2021,Tous les âges,Femmes,Grippe et pneumopathie,10.3
2021,Tous les âges,Femmes,Acute bronchitis and bronchiolitis,0.0
2021,Tous les âges,Femmes,Maladies chroniques des voies respiratoires inférieures,28.0
2021,1 à 14 ans,Les deux sexes,Tumeurs malignes,1.8
2021,1 à 14 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.2
2021,1 à 14 ans,Les deux sexes,Diabète sucré,0.1
2021,1 à 14 ans,Les deux sexes,Maladies du coeur,0.2
2021,1 à 14 ans,Les deux sexes,Grippe et pneumopathie,0.1
2021,1 à 14 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2021,1 à 14 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,0.1
2021,1 à 14 ans,Hommes,Tumeurs malignes,2.1
2021,1 à 14 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.2
2021,1 à 14 ans,Hommes,Diabète sucré,0.1
2021,1 à 14 ans,Hommes,Maladies du coeur,0.1
2021,1 à 14 ans,Hommes,Grippe et pneumopathie,0.4
2021,1 à 14 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2021,1 à 14 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,0.1
2021,1 à 14 ans,Femmes,Tumeurs malignes,1.5
2021,1 à 14 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.1
2021,1 à 14 ans,Femmes,Diabète sucré,0.1
2021,1 à 14 ans,Femmes,Maladies du coeur,0.3
2021,1 à 14 ans,Femmes,Grippe et pneumopathie,0.1
2021,1 à 14 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2021,1 à 14 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,0.1
2021,1 à 4 ans,Les deux sexes,Tumeurs malignes,2.2
2021,1 à 4 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.1
2021,1 à 4 ans,Les deux sexes,Diabète sucré,0.0
2021,1 à 4 ans,Les deux sexes,Maladies du coeur,0.3
2021,1 à 4 ans,Les deux sexes,Grippe et pneumopathie,0.3
2021,1 à 4 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2021,1 à 4 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,0.2
2021,1 à 4 ans,Hommes,Tumeurs malignes,2.9
2021,1 à 4 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.1
2021,1 à 4 ans,Hommes,Diabète sucré,0.0
2021,1 à 4 ans,Hommes,Maladies du coeur,0.3
2021,1 à 4 ans,Hommes,Grippe et pneumopathie,0.4
2021,1 à 4 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2021,1 à 4 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,0.3
2021,1 à 4 ans,Femmes,Tumeurs malignes,1.5
2021,1 à 4 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.1
2021,1 à 4 ans,Femmes,Diabète sucré,0.0
2021,1 à 4 ans,Femmes,Maladies du coeur,0.4
2021,1 à 4 ans,Femmes,Grippe et pneumopathie,0.1
2021,1 à 4 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2021,1 à 4 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,0.1
2021,5 à 9 ans,Les deux sexes,Tumeurs malignes,1.7
2021,5 à 9 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.0
2021,5 à 9 ans,Les deux sexes,Diabète sucré,0.0
2021,5 à 9 ans,Les deux sexes,Maladies du coeur,0.1
2021,5 à 9 ans,Les deux sexes,Grippe et pneumopathie,0.0
2021,5 à 9 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2021,5 à 9 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,0.1
2021,5 à 9 ans,Hommes,Tumeurs malignes,1.7
2021,5 à 9 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.0
2021,5 à 9 ans,Hommes,Diabète sucré,0.0
2021,5 à 9 ans,Hommes,Maladies du coeur,0.1
2021,5 à 9 ans,Hommes,Grippe et pneumopathie,0.0
2021,5 à 9 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2021,5 à 9 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,0.1
2021,5 à 9 ans,Femmes,Tumeurs malignes,1.6
2021,5 à 9 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.0
2021,5 à 9 ans,Femmes,Diabète sucré,0.1
2021,5 à 9 ans,Femmes,Maladies du coeur,0.2
2021,5 à 9 ans,Femmes,Grippe et pneumopathie,0.0
2021,5 à 9 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2021,5 à 9 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,0.1
2021,10 à 14 ans,Les deux sexes,Tumeurs malignes,1.7
2021,10 à 14 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.2
2021,10 à 14 ans,Les deux sexes,Diabète sucré,0.1
2021,10 à 14 ans,Les deux sexes,Maladies du coeur,0.2
2021,10 à 14 ans,Les deux sexes,Grippe et pneumopathie,0.0
2021,10 à 14 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2021,10 à 14 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,0.0
2021,10 à 14 ans,Hommes,Tumeurs malignes,2.0
2021,10 à 14 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.3
2021,10 à 14 ans,Hommes,Diabète sucré,0.1
2021,10 à 14 ans,Hommes,Maladies du coeur,0.1
2021,10 à 14 ans,Hommes,Grippe et pneumopathie,0.0
2021,10 à 14 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
