Year,Géographie,GeoCode,Sexe,Groupe d'âge,Compétences,Niveau de compétence,Value
2012,Colombie-Britannique,59,Hommes,25 à 34 ans,Alphabétisme,3 ou plus,57.8
2012,Colombie-Britannique,59,Hommes,25 à 34 ans,Arithmétique,3 ou plus,56.4
2012,Colombie-Britannique,59,Hommes,35 à 44 ans,Alphabétisme,3 ou plus,55.9
2012,Colombie-Britannique,59,Hommes,35 à 44 ans,Arithmétique,3 ou plus,56.4
2012,Colombie-Britannique,59,Hommes,45 à 54 ans,Alphabétisme,3 ou plus,54.1
2012,Colombie-Britannique,59,Hommes,45 à 54 ans,Arithmétique,3 ou plus,47.6
2012,Colombie-Britannique,59,Hommes,55 à 65 ans,Alphabétisme,3 ou plus,55.6
2012,Colombie-Britannique,59,Hommes,55 à 65 ans,Arithmétique,3 ou plus,55.4
2012,Colombie-Britannique,59,Femmes,Groupe d'âge totale,Alphabétisme,3 ou plus,52.5
2012,Colombie-Britannique,59,Femmes,Groupe d'âge totale,Arithmétique,3 ou plus,42.3
2012,Colombie-Britannique,59,Femmes,16 à 24 ans,Alphabétisme,3 ou plus,57.6
2012,Colombie-Britannique,59,Femmes,16 à 24 ans,Arithmétique,3 ou plus,45.5
2012,Colombie-Britannique,59,Femmes,25 à 34 ans,Alphabétisme,3 ou plus,64.1
2012,Colombie-Britannique,59,Femmes,25 à 34 ans,Arithmétique,3 ou plus,53.1
2012,Colombie-Britannique,59,Femmes,35 à 44 ans,Alphabétisme,3 ou plus,62.6
2012,Colombie-Britannique,59,Femmes,35 à 44 ans,Arithmétique,3 ou plus,51.0
2012,Colombie-Britannique,59,Femmes,45 à 54 ans,Alphabétisme,3 ou plus,41.7
2012,Colombie-Britannique,59,Femmes,45 à 54 ans,Arithmétique,3 ou plus,32.6
2012,Colombie-Britannique,59,Femmes,55 à 65 ans,Alphabétisme,3 ou plus,40.2
2012,Colombie-Britannique,59,Femmes,55 à 65 ans,Arithmétique,3 ou plus,32.6
2012,Yukon,60,Les deux sexes,Groupe d'âge totale,Alphabétisme,3 ou plus,55.7
2012,Yukon,60,Les deux sexes,Groupe d'âge totale,Arithmétique,3 ou plus,44.2
2012,Yukon,60,Les deux sexes,16 à 24 ans,Alphabétisme,3 ou plus,42.4
2012,Yukon,60,Les deux sexes,16 à 24 ans,Arithmétique,3 ou plus,35.1
2012,Yukon,60,Les deux sexes,25 à 34 ans,Alphabétisme,3 ou plus,56.4
2012,Yukon,60,Les deux sexes,25 à 34 ans,Arithmétique,3 ou plus,38.0
2012,Yukon,60,Les deux sexes,35 à 44 ans,Alphabétisme,3 ou plus,57.9
2012,Yukon,60,Les deux sexes,35 à 44 ans,Arithmétique,3 ou plus,50.4
2012,Yukon,60,Les deux sexes,45 à 54 ans,Alphabétisme,3 ou plus,64.3
2012,Yukon,60,Les deux sexes,45 à 54 ans,Arithmétique,3 ou plus,51.6
2012,Yukon,60,Les deux sexes,55 à 65 ans,Alphabétisme,3 ou plus,53.0
2012,Yukon,60,Les deux sexes,55 à 65 ans,Arithmétique,3 ou plus,42.1
2012,Yukon,60,Hommes,Groupe d'âge totale,Alphabétisme,3 ou plus,55.0
2012,Yukon,60,Hommes,Groupe d'âge totale,Arithmétique,3 ou plus,48.2
2012,Yukon,60,Hommes,16 à 24 ans,Alphabétisme,3 ou plus,51.7
2012,Yukon,60,Hommes,16 à 24 ans,Arithmétique,3 ou plus,41.4
2012,Yukon,60,Hommes,25 à 34 ans,Alphabétisme,3 ou plus,46.2
2012,Yukon,60,Hommes,25 à 34 ans,Arithmétique,3 ou plus,34.2
2012,Yukon,60,Hommes,35 à 44 ans,Alphabétisme,3 ou plus,61.7
2012,Yukon,60,Hommes,35 à 44 ans,Arithmétique,3 ou plus,58.2
2012,Yukon,60,Hommes,45 à 54 ans,Alphabétisme,3 ou plus,61.9
2012,Yukon,60,Hommes,45 à 54 ans,Arithmétique,3 ou plus,58.7
2012,Yukon,60,Hommes,55 à 65 ans,Alphabétisme,3 ou plus,51.6
2012,Yukon,60,Hommes,55 à 65 ans,Arithmétique,3 ou plus,45.0
2012,Yukon,60,Femmes,Groupe d'âge totale,Alphabétisme,3 ou plus,56.3
2012,Yukon,60,Femmes,Groupe d'âge totale,Arithmétique,3 ou plus,40.2
2012,Yukon,60,Femmes,16 à 24 ans,Alphabétisme,3 ou plus,32.6
2012,Yukon,60,Femmes,16 à 24 ans,Arithmétique,3 ou plus,28.5
2012,Yukon,60,Femmes,25 à 34 ans,Alphabétisme,3 ou plus,66.7
2012,Yukon,60,Femmes,25 à 34 ans,Arithmétique,3 ou plus,41.8
2012,Yukon,60,Femmes,35 à 44 ans,Alphabétisme,3 ou plus,54.7
2012,Yukon,60,Femmes,35 à 44 ans,Arithmétique,3 ou plus,43.7
2012,Yukon,60,Femmes,45 à 54 ans,Alphabétisme,3 ou plus,66.7
2012,Yukon,60,Femmes,45 à 54 ans,Arithmétique,3 ou plus,44.4
2012,Yukon,60,Femmes,55 à 65 ans,Alphabétisme,3 ou plus,54.6
2012,Yukon,60,Femmes,55 à 65 ans,Arithmétique,3 ou plus,38.9
2012,Territoires du Nord-Ouest,61,Les deux sexes,Groupe d'âge totale,Alphabétisme,3 ou plus,36.1
2012,Territoires du Nord-Ouest,61,Les deux sexes,Groupe d'âge totale,Arithmétique,3 ou plus,30.3
2012,Territoires du Nord-Ouest,61,Les deux sexes,16 à 24 ans,Alphabétisme,3 ou plus,31.5
2012,Territoires du Nord-Ouest,61,Les deux sexes,16 à 24 ans,Arithmétique,3 ou plus,26.8
2012,Territoires du Nord-Ouest,61,Les deux sexes,25 à 34 ans,Alphabétisme,3 ou plus,45.3
2012,Territoires du Nord-Ouest,61,Les deux sexes,25 à 34 ans,Arithmétique,3 ou plus,37.8
2012,Territoires du Nord-Ouest,61,Les deux sexes,35 à 44 ans,Alphabétisme,3 ou plus,42.3
2012,Territoires du Nord-Ouest,61,Les deux sexes,35 à 44 ans,Arithmétique,3 ou plus,34.2
2012,Territoires du Nord-Ouest,61,Les deux sexes,45 à 54 ans,Alphabétisme,3 ou plus,29.0
2012,Territoires du Nord-Ouest,61,Les deux sexes,45 à 54 ans,Arithmétique,3 ou plus,24.1
2012,Territoires du Nord-Ouest,61,Les deux sexes,55 à 65 ans,Alphabétisme,3 ou plus,30.0
2012,Territoires du Nord-Ouest,61,Les deux sexes,55 à 65 ans,Arithmétique,3 ou plus,26.5
2012,Territoires du Nord-Ouest,61,Hommes,Groupe d'âge totale,Alphabétisme,3 ou plus,37.0
2012,Territoires du Nord-Ouest,61,Hommes,Groupe d'âge totale,Arithmétique,3 ou plus,33.9
2012,Territoires du Nord-Ouest,61,Hommes,16 à 24 ans,Alphabétisme,3 ou plus,31.0
2012,Territoires du Nord-Ouest,61,Hommes,16 à 24 ans,Arithmétique,3 ou plus,29.8
2012,Territoires du Nord-Ouest,61,Hommes,25 à 34 ans,Alphabétisme,3 ou plus,44.3
2012,Territoires du Nord-Ouest,61,Hommes,25 à 34 ans,Arithmétique,3 ou plus,40.0
2012,Territoires du Nord-Ouest,61,Hommes,35 à 44 ans,Alphabétisme,3 ou plus,46.1
2012,Territoires du Nord-Ouest,61,Hommes,35 à 44 ans,Arithmétique,3 ou plus,39.3
2012,Territoires du Nord-Ouest,61,Hommes,45 à 54 ans,Alphabétisme,3 ou plus,31.6
2012,Territoires du Nord-Ouest,61,Hommes,45 à 54 ans,Arithmétique,3 ou plus,28.9
2012,Territoires du Nord-Ouest,61,Hommes,55 à 65 ans,Alphabétisme,3 ou plus,30.3
2012,Territoires du Nord-Ouest,61,Hommes,55 à 65 ans,Arithmétique,3 ou plus,30.5
2012,Territoires du Nord-Ouest,61,Femmes,Groupe d'âge totale,Alphabétisme,3 ou plus,35.3
2012,Territoires du Nord-Ouest,61,Femmes,Groupe d'âge totale,Arithmétique,3 ou plus,26.4
2012,Territoires du Nord-Ouest,61,Femmes,16 à 24 ans,Alphabétisme,3 ou plus,32.0
2012,Territoires du Nord-Ouest,61,Femmes,16 à 24 ans,Arithmétique,3 ou plus,23.4
2012,Territoires du Nord-Ouest,61,Femmes,25 à 34 ans,Alphabétisme,3 ou plus,46.3
2012,Territoires du Nord-Ouest,61,Femmes,25 à 34 ans,Arithmétique,3 ou plus,35.8
2012,Territoires du Nord-Ouest,61,Femmes,35 à 44 ans,Alphabétisme,3 ou plus,38.0
2012,Territoires du Nord-Ouest,61,Femmes,35 à 44 ans,Arithmétique,3 ou plus,28.3
2012,Territoires du Nord-Ouest,61,Femmes,45 à 54 ans,Alphabétisme,3 ou plus,26.4
2012,Territoires du Nord-Ouest,61,Femmes,45 à 54 ans,Arithmétique,3 ou plus,19.5
2012,Territoires du Nord-Ouest,61,Femmes,55 à 65 ans,Alphabétisme,3 ou plus,29.7
2012,Territoires du Nord-Ouest,61,Femmes,55 à 65 ans,Arithmétique,3 ou plus,21.5
2012,Nunavut,62,Les deux sexes,Groupe d'âge totale,Alphabétisme,3 ou plus,16.9
2012,Nunavut,62,Les deux sexes,Groupe d'âge totale,Arithmétique,3 ou plus,12.7
2012,Nunavut,62,Les deux sexes,16 à 24 ans,Alphabétisme,3 ou plus,9.3
2012,Nunavut,62,Les deux sexes,16 à 24 ans,Arithmétique,3 ou plus,6.8
2012,Nunavut,62,Les deux sexes,25 à 34 ans,Alphabétisme,3 ou plus,20.9
2012,Nunavut,62,Les deux sexes,25 à 34 ans,Arithmétique,3 ou plus,15.6
2012,Nunavut,62,Les deux sexes,35 à 44 ans,Alphabétisme,3 ou plus,19.8
2012,Nunavut,62,Les deux sexes,35 à 44 ans,Arithmétique,3 ou plus,15.7
2012,Nunavut,62,Les deux sexes,45 à 54 ans,Alphabétisme,3 ou plus,18.1
2012,Nunavut,62,Les deux sexes,45 à 54 ans,Arithmétique,3 ou plus,12.9
2012,Nunavut,62,Les deux sexes,55 à 65 ans,Alphabétisme,3 ou plus,18.3
2012,Nunavut,62,Les deux sexes,55 à 65 ans,Arithmétique,3 ou plus,14.5
2012,Nunavut,62,Hommes,Groupe d'âge totale,Alphabétisme,3 ou plus,16.9
2012,Nunavut,62,Hommes,Groupe d'âge totale,Arithmétique,3 ou plus,15.3
2012,Nunavut,62,Hommes,16 à 24 ans,Alphabétisme,3 ou plus,8.9
2012,Nunavut,62,Hommes,16 à 24 ans,Arithmétique,3 ou plus,8.5
2012,Nunavut,62,Hommes,25 à 34 ans,Alphabétisme,3 ou plus,22.7
2012,Nunavut,62,Hommes,25 à 34 ans,Arithmétique,3 ou plus,20.8
2012,Nunavut,62,Hommes,35 à 44 ans,Alphabétisme,3 ou plus,18.9
2012,Nunavut,62,Hommes,35 à 44 ans,Arithmétique,3 ou plus,18.5
2012,Nunavut,62,Hommes,45 à 54 ans,Alphabétisme,3 ou plus,16.0
2012,Nunavut,62,Hommes,45 à 54 ans,Arithmétique,3 ou plus,13.6
2012,Nunavut,62,Hommes,55 à 65 ans,Alphabétisme,3 ou plus,21.6
2012,Nunavut,62,Hommes,55 à 65 ans,Arithmétique,3 ou plus,17.4
2012,Nunavut,62,Femmes,Groupe d'âge totale,Alphabétisme,3 ou plus,16.8
2012,Nunavut,62,Femmes,Groupe d'âge totale,Arithmétique,3 ou plus,10.0
2012,Nunavut,62,Femmes,16 à 24 ans,Alphabétisme,3 ou plus,9.8
2012,Nunavut,62,Femmes,16 à 24 ans,Arithmétique,3 ou plus,
2012,Nunavut,62,Femmes,25 à 34 ans,Alphabétisme,3 ou plus,19.2
2012,Nunavut,62,Femmes,25 à 34 ans,Arithmétique,3 ou plus,10.5
2012,Nunavut,62,Femmes,35 à 44 ans,Alphabétisme,3 ou plus,20.6
2012,Nunavut,62,Femmes,35 à 44 ans,Arithmétique,3 ou plus,13.0
2012,Nunavut,62,Femmes,45 à 54 ans,Alphabétisme,3 ou plus,20.5
2012,Nunavut,62,Femmes,45 à 54 ans,Arithmétique,3 ou plus,12.0
2012,Nunavut,62,Femmes,55 à 65 ans,Alphabétisme,3 ou plus,14.8
2012,Nunavut,62,Femmes,55 à 65 ans,Arithmétique,3 ou plus,11.4
